Beach,Date,Hour,Wind_speed,Gust,Wave,Period,Temperature,Wind_direction,Wave_direction,Degrees
Playa la Espasa,18,14h,4,8,"0,6",13,15,S (171.1045298351195°),NO (313°),OFF-SHORE
Playa la Espasa,18,16h,4,7,"0,6",13,16,SSE (164.56554814043784°),NO (313°),OFF-SHORE
Playa la Espasa,18,18h,5,8,"0,6",12,15,S (169.86084254083937°),NO (313°),OFF-SHORE
Playa la Espasa,18,20h,5,8,"0,6",12,14,S (174.29869223475885°),NO (310.66666666666663°),OFF-SHORE
Playa la Espasa,18,22h,5,8,"0,7",12,15,S (181.3122009250177°),NO (306°),OFF-SHORE
Playa la Espasa,19,04h,6,10,"0,7",12,15,S (170.3701266491481°),NO (307°),OFF-SHORE
Playa la Espasa,19,06h,8,8,"0,8",12,14,S (182.82006758877682°),NO (305.66666666666663°),OFF-SHORE
Playa la Espasa,19,08h,15,27,"0,8",12,16,S (187.07645430838366°),NO (304.66666666666663°),OFF-SHORE
Playa la Espasa,19,10h,14,30,"0,9",12,16,SSO (191.727927862945°),NO (304°),OFF-SHORE
Playa la Espasa,19,12h,15,28,"1,0",13,17,SSO (191.7193941221612°),NO (308.66666666666663°),OFF-SHORE
Playa la Espasa,19,14h,13,25,"1,0",14,18,S (187.54144539367527°),NO (311°),OFF-SHORE
Playa la Espasa,19,16h,12,25,"1,1",14,18,S (190.19883126885972°),NO (311°),OFF-SHORE
Playa la Espasa,19,18h,4,21,"1,1",14,16,S (177.10267756453175°),NO (313.66666666666663°),OFF-SHORE
Playa la Espasa,19,20h,5,19,"1,1",15,16,SSO (197.32281801177794°),NO (314.66666666666663°),OFF-SHORE
Playa la Espasa,19,22h,6,11,"1,2",15,15,SSO (191.66047426938582°),NO (314°),OFF-SHORE
Playa la Espasa,20,04h,6,8,"1,2",14,14,S (181.87798618960844°),NO (313°),OFF-SHORE
Playa la Espasa,20,07h,6,9,"1,1",14,14,SSO (196.56683112525923°),NO (310°),OFF-SHORE
Playa la Espasa,20,10h,3,6,"1,0",14,14,SO (219.9814998714287°),NO (310°),OFF-SHORE
Playa la Espasa,20,13h,4,9,"0,9",14,16,SE (144.62047151725565°),NO (311°),OFF-SHORE
Playa la Espasa,20,16h,7,13,"0,9",14,16,ONO (298.3798891080078°),NO (314°),SIDE-SHORE
Playa la Espasa,20,19h,6,9,"1,3",14,12,NO (314.8602984858898°),NO (321°),ON-SHORE
Playa la Espasa,20,22h,8,12,"1,5",14,11,ONO (292.12063526859515°),NNO (327°),SIDE-SHORE
Playa la Espasa,21,04h,7,10,"1,7",14,10,NO (304.9141346970421°),NNO (329°),SIDE-SHORE
Playa la Espasa,21,07h,5,9,"1,8",13,11,OSO (251.18949984920096°),NO (325°),SIDE-SHORE
Playa la Espasa,21,10h,4,7,"1,9",12,10,OSO (245.32460219353038°),NO (324°),SIDE-SHORE
Playa la Espasa,21,13h,9,18,"2,1",12,11,O (259.63241958178867°),NNO (327°),SIDE-SHORE
Playa la Espasa,21,16h,5,8,"2,1",11,9,SE (146.02118791246292°),NNO (330°),OFF-SHORE
Playa la Espasa,21,19h,3,4,"1,9",11,8,SE (131.40414843306445°),NNO (331°),OFF-SHORE
Playa la Espasa,21,22h,3,3,"1,7",11,8,SSE (159.03690617509636°),NNO (331°),OFF-SHORE
Playa la Espasa,22,04h,4,4,"1,4",10,6,S (172.10942623873305°),NNO (332°),OFF-SHORE
Playa la Espasa,22,07h,4,5,"1,2",10,6,S (184.70145459087104°),NNO (332°),OFF-SHORE
Playa la Espasa,22,10h,4,4,"1,2",10,6,SSO (191.36791725196113°),NNO (330°),OFF-SHORE
Playa la Espasa,22,13h,2,3,"1,2",10,10,O (261.72134912176°),NNO (329°),SIDE-SHORE
Playa la Espasa,22,16h,2,3,"1,1",10,11,NO (307.8099498765148°),NNO (329°),SIDE-SHORE
Playa la Espasa,22,19h,5,5,"1,1",10,9,SO (232.6771502051982°),NNO (328°),OFF-SHORE
Playa la Espasa,22,22h,5,6,"1,0",10,8,SO (220.18805536961148°),NNO (329°),OFF-SHORE
Playa la Espasa,23,04h,3,4,"0,9",9,9,SO (225.65863278747602°),NNO (327°),OFF-SHORE
Playa la Espasa,23,07h,5,6,"0,9",9,9,S (182.36281047298246°),NO (326°),OFF-SHORE
Playa la Espasa,23,10h,4,5,"0,9",9,9,S (173.43717966777524°),NO (323°),OFF-SHORE
Playa la Espasa,23,13h,5,6,"0,9",9,12,ESE (105.5932941920445°),NO (321°),SIDE-SHORE
Playa la Espasa,23,16h,5,6,"1,0",11,12,E (96.2534102278895°),NO (318°),SIDE-SHORE
Playa la Espasa,23,19h,3,3,"0,9",13,9,S (169.25884583549438°),NO (322°),OFF-SHORE
Playa la Espasa,23,22h,5,5,"0,9",13,9,SO (223.88366231652117°),NO (318°),OFF-SHORE
Ría de Rodiles,14,07h,5,7,"0,9",13,10,SSO (205.94466382330856°),ONO (302°),OFF-SHORE
Ría de Rodiles,14,09h,4,5,"0,9",13,10,SSO (200.3886460227916°),ONO (303°),OFF-SHORE
Ría de Rodiles,14,11h,4,10,"0,9",13,14,SSO (202.38393613356666°),NO (304°),OFF-SHORE
Ría de Rodiles,14,13h,3,8,"0,9",13,17,SSE (151.2332606533283°),NO (305°),OFF-SHORE
Ría de Rodiles,14,15h,4,7,"0,8",13,17,E (96.9741548387098°),NO (304°),SIDE-SHORE
Ría de Rodiles,14,17h,4,8,"0,9",13,15,ESE (101.39340221535683°),NO (305°),SIDE-SHORE
Ría de Rodiles,14,19h,4,6,"0,9",15,13,SSE (159.46143458303968°),NO (310°),OFF-SHORE
Ría de Rodiles,14,21h,5,7,"1,1",15,12,SSO (197.66251657983037°),NO (310°),OFF-SHORE
Ría de Rodiles,15,03h,4,8,"1,2",14,13,SO (214.99919007271143°),NO (307°),OFF-SHORE
Ría de Rodiles,15,05h,3,7,"1,1",14,12,SO (226.2550291174114°),NO (307°),OFF-SHORE
Ría de Rodiles,15,07h,3,6,"1,0",13,11,SO (217.85926265477593°),NO (304°),OFF-SHORE
Ría de Rodiles,15,09h,4,6,"0,9",13,11,SSO (213.0056310563078°),NO (304°),OFF-SHORE
Ría de Rodiles,15,11h,4,7,"0,9",12,13,SO (231.0123990820326°),NO (304°),OFF-SHORE
Ría de Rodiles,15,13h,6,10,"0,9",12,14,ONO (289.11947780075974°),ONO (301°),SIDE-SHORE
Ría de Rodiles,15,15h,5,11,"1,0",12,14,ONO (287.0087406828566°),ONO (301°),SIDE-SHORE
Ría de Rodiles,15,17h,4,10,"1,1",12,13,ONO (283.4622391025555°),ONO (302°),SIDE-SHORE
Ría de Rodiles,15,19h,3,5,"1,1",11,12,SO (226.82509150010046°),ONO (302°),OFF-SHORE
Ría de Rodiles,15,21h,4,7,"1,1",11,12,OSO (236.59281670548575°),NO (307°),OFF-SHORE
Ría de Rodiles,16,03h,6,9,"1,7",8,10,SE (145.97276031766532°),N (7°),OFF-SHORE
Ría de Rodiles,16,05h,7,11,"1,8",8,10,E (82.26371387685569°),N (9°),SIDE-SHORE
Ría de Rodiles,16,07h,6,11,"1,9",8,10,ENE (61.68802344079357°),NNE (14°),SIDE-SHORE
Ría de Rodiles,16,09h,10,15,"2,0",8,10,ENE (64.45592511077169°),NNE (16°),SIDE-SHORE
Ría de Rodiles,16,11h,10,16,"2,1",8,10,ENE (65.29960412186027°),NNE (18°),SIDE-SHORE
Ría de Rodiles,16,13h,10,15,"2,0",8,10,ENE (66.63476735069216°),NNE (19°),SIDE-SHORE
Ría de Rodiles,16,15h,10,14,"2,0",8,10,ENE (73.3451500191059°),NNE (20°),SIDE-SHORE
Ría de Rodiles,16,17h,9,14,"1,8",8,10,E (79.25667048016818°),NNE (21°),SIDE-SHORE
Ría de Rodiles,16,19h,8,14,"1,7",8,10,E (82.8587467399237°),NNE (25°),SIDE-SHORE
Ría de Rodiles,16,21h,9,14,"1,6",7,9,E (90.29144613976078°),NNE (25°),SIDE-SHORE
Ría de Rodiles,17,03h,6,10,"1,4",7,8,ESE (116.33052758664915°),NNE (29°),SIDE-SHORE
Ría de Rodiles,17,05h,5,8,"1,3",6,8,SE (132.92920924795752°),NNE (30°),OFF-SHORE
Ría de Rodiles,17,07h,6,6,"1,2",6,7,S (169.40221053475025°),NNE (29°),OFF-SHORE
Ría de Rodiles,17,09h,4,4,"1,1",6,7,SO (218.49084595721206°),NNE (31°),OFF-SHORE
Ría de Rodiles,17,11h,3,3,"1,0",6,10,SSO (207.47162478884226°),NNE (33.33333333333333°),OFF-SHORE
Ría de Rodiles,17,13h,1,3,"0,9",6,13,NNE (30.264874931265485°),NE (36°),ON-SHORE
Ría de Rodiles,17,15h,2,3,"0,9",6,12,ENE (68.0882566621471°),NE (35.33333333333333°),SIDE-SHORE
Ría de Rodiles,17,17h,4,4,"0,8",6,11,ESE (115.54292327018717°),NE (36°),SIDE-SHORE
Ría de Rodiles,17,19h,5,5,"0,8",5,9,SSE (166.3246176371009°),NE (38°),OFF-SHORE
Ría de Rodiles,17,22h,4,6,"0,7",7,8,S (177.15661097418607°),NNE (22°),OFF-SHORE
Ría de Rodiles,18,04h,5,8,"0,6",14,11,S (172.83216657710338°),NO (316°),OFF-SHORE
Ría de Rodiles,18,06h,5,9,"0,6",14,11,S (173.5662266189782°),NO (316°),OFF-SHORE
Ría de Rodiles,18,08h,5,10,"0,5",14,12,S (175.11018552437744°),NO (315.66666666666663°),OFF-SHORE
Ría de Rodiles,18,10h,5,11,"0,5",13,12,S (176.96629884526152°),NO (315°),OFF-SHORE
Ría de Rodiles,18,12h,4,12,"0,5",13,14,S (176.21434936392478°),NO (311.66666666666663°),OFF-SHORE
Ría de Rodiles,18,14h,5,12,"0,6",13,15,S (175.17168843865923°),NO (310°),OFF-SHORE
Ría de Rodiles,18,16h,5,13,"0,6",13,16,S (172.71653658047907°),NO (310°),OFF-SHORE
Ría de Rodiles,18,18h,5,12,"0,6",12,15,S (177.5040141523641°),NO (308.66666666666663°),OFF-SHORE
Ría de Rodiles,18,20h,6,12,"0,6",12,14,S (181.11388930867173°),NO (305.66666666666663°),OFF-SHORE
Ría de Rodiles,18,22h,6,11,"0,7",12,14,S (184.73738045881376°),ONO (301°),OFF-SHORE
Ría de Rodiles,19,04h,6,12,"0,7",12,15,S (171.1024907779656°),ONO (301°),OFF-SHORE
Ría de Rodiles,19,06h,8,10,"0,8",12,13,S (182.06755976947625°),ONO (299.66666666666663°),OFF-SHORE
Ría de Rodiles,19,08h,13,27,"0,8",12,15,SSO (195.89658683286376°),ONO (299°),OFF-SHORE
Ría de Rodiles,19,10h,5,24,"0,9",12,14,SSO (209.10856854910185°),ONO (299°),OFF-SHORE
Ría de Rodiles,19,12h,6,23,"1,0",13,16,SO (219.72247678155628°),ONO (303.66666666666663°),OFF-SHORE
Ría de Rodiles,19,14h,11,25,"1,0",14,18,SSO (202.2978998082049°),NO (306.66666666666663°),OFF-SHORE
Ría de Rodiles,19,16h,7,23,"1,1",14,17,SSO (209.52431546214757°),NO (308°),OFF-SHORE
Ría de Rodiles,19,18h,7,24,"1,1",15,15,OSO (256.1034690493781°),NO (310°),SIDE-SHORE
Ría de Rodiles,19,20h,5,24,"1,2",15,15,S (169.09979885596462°),NO (311°),OFF-SHORE
Ría de Rodiles,19,22h,6,18,"1,2",15,15,SSO (202.80683864744202°),NO (311°),OFF-SHORE
Ría de Rodiles,20,04h,5,11,"1,2",14,13,S (182.43352851375496°),NO (309°),OFF-SHORE
Ría de Rodiles,20,07h,5,9,"1,1",14,13,S (187.14532818301987°),NO (306°),OFF-SHORE
Ría de Rodiles,20,10h,2,6,"1,0",14,13,OSO (236.73772582468413°),NO (305°),OFF-SHORE
Ría de Rodiles,20,13h,4,13,"1,0",14,16,SSE (147.85314457383149°),NO (306°),OFF-SHORE
Ría de Rodiles,20,16h,7,15,"1,0",14,15,NO (313.5949621576974°),NO (312°),ON-SHORE
Ría de Rodiles,20,19h,6,9,"1,4",14,12,NO (311.1276020519528°),NNO (327°),ON-SHORE
Ría de Rodiles,20,22h,6,10,"1,4",14,9,ONO (296.66507094151643°),NO (326°),SIDE-SHORE
Ría de Rodiles,21,04h,6,9,"1,7",14,9,ONO (293.7950616239194°),NNO (328°),SIDE-SHORE
Ría de Rodiles,21,07h,4,7,"1,8",13,10,OSO (255.11714725780803°),NO (324°),SIDE-SHORE
Ría de Rodiles,21,10h,3,6,"1,9",12,10,SO (235.38134786496°),NO (322°),OFF-SHORE
Ría de Rodiles,21,13h,7,16,"2,0",12,10,O (264.41810172399533°),NO (326°),SIDE-SHORE
Ría de Rodiles,21,16h,4,8,"2,0",11,9,ESE (113.88295677313563°),NNO (329°),SIDE-SHORE
Ría de Rodiles,21,19h,3,3,"1,9",11,8,SE (133.30123578036188°),NNO (330°),OFF-SHORE
Ría de Rodiles,21,22h,3,3,"1,7",11,7,SSE (158.45145119944706°),NNO (331°),OFF-SHORE
Ría de Rodiles,22,04h,4,3,"1,3",10,6,SSE (165.3840510531822°),NNO (331°),OFF-SHORE
Ría de Rodiles,22,07h,4,4,"1,2",10,5,S (180.74861299342808°),NNO (330°),SIDE-SHORE
Ría de Rodiles,22,10h,3,3,"1,2",10,6,S (185.56670231050123°),NNO (327°),OFF-SHORE
Ría de Rodiles,22,13h,2,3,"1,1",10,10,O (259.6260453324236°),NNO (327°),SIDE-SHORE
Ría de Rodiles,22,16h,2,3,"1,1",10,11,ONO (290.2698489835215°),NNO (328°),SIDE-SHORE
Ría de Rodiles,22,19h,5,4,"1,0",10,9,SO (217.02299756808011°),NO (325°),OFF-SHORE
Ría de Rodiles,22,22h,5,4,"1,0",10,8,SSO (211.75467291642067°),NO (326°),OFF-SHORE
Ría de Rodiles,23,04h,3,3,"0,9",9,8,SO (226.62134546297298°),NO (324°),OFF-SHORE
Ría de Rodiles,23,07h,4,5,"0,9",10,8,S (180.43177979807362°),NO (325°),SIDE-SHORE
Ría de Rodiles,23,10h,4,4,"0,8",9,8,S (176.80263050902798°),NO (319°),OFF-SHORE
Ría de Rodiles,23,13h,4,4,"0,9",14,12,ESE (106.34941013619262°),NNO (329°),SIDE-SHORE
Ría de Rodiles,23,16h,4,3,"1,0",13,12,E (93.33845061391638°),NO (322°),SIDE-SHORE
Ría de Rodiles,23,19h,3,3,"0,9",13,9,SSE (167.99146442472227°),NO (319°),OFF-SHORE
Ría de Rodiles,23,22h,4,4,"0,9",13,8,SO (214.43235565288487°),NO (315°),OFF-SHORE
Penarrubia,14,07h,3,7,"0,9",13,12,SSO (203.47680486995915°),ONO (303°),OFF-SHORE
Penarrubia,14,09h,4,10,"0,8",13,12,SSO (207.74135862986157°),NO (305°),OFF-SHORE
Penarrubia,14,11h,3,10,"0,8",13,14,SSO (196.47555779098062°),NO (306°),OFF-SHORE
Penarrubia,14,13h,4,10,"0,8",13,16,SSE (166.1734354511889°),NO (306°),OFF-SHORE
Penarrubia,14,15h,6,12,"0,8",13,17,SE (128.4577250047662°),NO (306°),OFF-SHORE
Penarrubia,14,17h,5,10,"0,8",14,16,E (99.05713806075332°),NO (308°),SIDE-SHORE
Penarrubia,14,19h,5,8,"0,9",15,14,SE (129.3542380680205°),NO (308°),OFF-SHORE
Penarrubia,14,21h,4,8,"1,0",15,14,SSE (155.96659712202506°),NO (308°),OFF-SHORE
Penarrubia,15,03h,4,6,"1,0",14,13,SSO (208.13480351354755°),NO (305°),OFF-SHORE
Penarrubia,15,05h,4,6,"1,0",13,12,S (187.92235730795946°),NO (305°),OFF-SHORE
Penarrubia,15,07h,4,6,"0,9",13,11,SSO (195.88059359299498°),ONO (303°),OFF-SHORE
Penarrubia,15,09h,4,7,"0,8",13,12,SSO (207.6608136981514°),NO (304°),OFF-SHORE
Penarrubia,15,11h,5,9,"0,8",12,13,SO (234.4737986471909°),NO (305°),OFF-SHORE
Penarrubia,15,13h,5,8,"0,8",12,14,O (280.2833795000163°),NO (304°),SIDE-SHORE
Penarrubia,15,15h,5,9,"0,9",12,14,ONO (295.6387089280699°),NO (306°),SIDE-SHORE
Penarrubia,15,17h,4,9,"1,0",11,13,ONO (292.76955244927416°),NO (307°),SIDE-SHORE
Penarrubia,15,19h,3,6,"1,0",11,13,OSO (248.8648993770222°),NO (309°),SIDE-SHORE
Penarrubia,15,21h,4,6,"1,0",11,11,SO (214.3294926335921°),NO (316°),OFF-SHORE
Penarrubia,16,03h,4,6,"1,6",9,10,SSO (210.9966021520221°),N (7°),OFF-SHORE
Penarrubia,16,05h,5,10,"1,7",9,10,E (98.52662975343925°),N (9°),SIDE-SHORE
Penarrubia,16,07h,5,10,"1,7",8,10,ENE (60.855311039107605°),N (11°),SIDE-SHORE
Penarrubia,16,09h,8,15,"1,8",8,10,ENE (60.656523606758896°),NNE (14°),SIDE-SHORE
Penarrubia,16,11h,9,17,"1,9",8,10,ENE (64.51818596350314°),NNE (17°),SIDE-SHORE
Penarrubia,16,13h,10,16,"1,8",8,10,ENE (64.48147952871611°),NNE (18°),SIDE-SHORE
Penarrubia,16,15h,9,15,"1,8",8,11,ENE (72.39293775275448°),NNE (19°),SIDE-SHORE
Penarrubia,16,17h,8,15,"1,7",8,10,ENE (78.15600453915°),NNE (20°),SIDE-SHORE
Penarrubia,16,19h,8,16,"1,6",8,9,E (83.41763154474528°),NNE (24°),SIDE-SHORE
Penarrubia,16,21h,8,16,"1,5",7,9,E (87.1238300388477°),NNE (24°),SIDE-SHORE
Penarrubia,17,03h,4,9,"1,3",7,8,SE (127.00866850257104°),NNE (26°),OFF-SHORE
Penarrubia,17,05h,4,5,"1,2",6,7,SSE (154.6460153505657°),NNE (26°),OFF-SHORE
Penarrubia,17,07h,5,6,"1,1",6,8,S (181.63236440602458°),NNE (26°),OFF-SHORE
Penarrubia,17,09h,3,4,"1,0",6,8,SO (223.12782219235143°),NNE (26.666666666666664°),OFF-SHORE
Penarrubia,17,11h,3,4,"0,9",6,10,SSO (204.04619664169985°),NNE (27.666666666666664°),OFF-SHORE
Penarrubia,17,13h,1,2,"0,8",6,12,SO (234.37418810328603°),NNE (29°),OFF-SHORE
Penarrubia,17,15h,2,3,"0,8",6,13,ENE (78.17092064732414°),NNE (28.33333333333333°),SIDE-SHORE
Penarrubia,17,17h,3,4,"0,7",6,13,E (91.6713614019646°),NNE (27.666666666666664°),SIDE-SHORE
Penarrubia,17,19h,4,5,"0,7",6,11,SE (131.74480782528195°),NNE (27°),OFF-SHORE
Penarrubia,17,22h,4,6,"0,7",7,9,S (179.7618309759345°),NNE (15°),OFF-SHORE
Penarrubia,18,04h,4,8,"0,6",14,11,S (170.4295874101298°),NO (312°),OFF-SHORE
Penarrubia,18,06h,4,9,"0,5",14,11,SSE (167.7151732356224°),NO (312.66666666666663°),OFF-SHORE
Penarrubia,18,08h,5,10,"0,5",13,12,SSE (168.16037165758001°),NO (312.66666666666663°),OFF-SHORE
Penarrubia,18,10h,5,11,"0,5",13,14,S (171.5019052320193°),NO (312°),OFF-SHORE
Penarrubia,18,12h,6,12,"0,6",13,15,S (169.6184346120069°),NO (309.3333333333333°),OFF-SHORE
Penarrubia,18,14h,6,14,"0,6",13,16,S (170.45693796005995°),NO (308°),OFF-SHORE
Penarrubia,18,16h,6,14,"0,7",13,16,S (174.49780723586875°),NO (308°),OFF-SHORE
Penarrubia,18,18h,6,15,"0,7",12,16,S (175.876603639308°),NO (305.3333333333333°),OFF-SHORE
Penarrubia,18,20h,7,15,"0,7",12,16,S (174.97033945566886°),ONO (303.66666666666663°),OFF-SHORE
Penarrubia,18,22h,7,14,"0,8",12,16,S (173.45883341455294°),ONO (303°),OFF-SHORE
Penarrubia,19,04h,6,12,"0,7",12,16,SSE (166.08362054436355°),ONO (303°),OFF-SHORE
Penarrubia,19,06h,8,10,"0,7",11,15,S (179.06258026628666°),ONO (302.3333333333333°),OFF-SHORE
Penarrubia,19,08h,13,25,"0,8",11,16,S (184.23252344237824°),ONO (301.66666666666663°),OFF-SHORE
Penarrubia,19,10h,6,22,"0,9",12,16,SSO (205.45183500447607°),ONO (301°),OFF-SHORE
Penarrubia,19,12h,8,23,"0,9",13,17,SO (223.2262474369143°),ONO (303.66666666666663°),OFF-SHORE
Penarrubia,19,14h,6,19,"1,0",14,17,OSO (237.4497769217273°),NO (306.3333333333333°),OFF-SHORE
Penarrubia,19,16h,9,20,"1,0",15,17,ONO (302.47839535321094°),NO (309°),SIDE-SHORE
Penarrubia,19,18h,8,21,"1,1",15,17,ONO (298.38544786148924°),NO (309.66666666666663°),SIDE-SHORE
Penarrubia,19,20h,9,21,"1,1",15,17,NNO (328.23452253542376°),NO (309.3333333333333°),ON-SHORE
Penarrubia,19,22h,6,14,"1,1",15,16,S (190.8986207029792°),NO (308°),OFF-SHORE
Penarrubia,20,04h,5,12,"1,1",14,15,SSO (202.04145797227517°),NO (306°),OFF-SHORE
Penarrubia,20,07h,5,11,"1,0",14,14,SO (218.8097476633713°),NO (306°),OFF-SHORE
Penarrubia,20,10h,2,6,"0,9",14,14,SO (217.9052177219473°),NO (306°),OFF-SHORE
Penarrubia,20,13h,4,11,"0,9",14,16,S (186.2662032877728°),NO (310°),OFF-SHORE
Penarrubia,20,16h,6,11,"0,9",14,14,NO (314.9030398217121°),NO (319°),ON-SHORE
Penarrubia,20,19h,6,10,"1,3",14,12,NO (312.04955738538087°),NNO (327°),ON-SHORE
Penarrubia,20,22h,5,11,"1,3",15,10,NO (320.195863958557°),NNO (332°),ON-SHORE
Penarrubia,21,04h,4,9,"1,6",14,10,O (279.12692985216995°),NO (325°),SIDE-SHORE
Penarrubia,21,07h,3,7,"1,7",13,9,SO (231.67150776686017°),NO (322°),OFF-SHORE
Penarrubia,21,10h,3,5,"1,8",12,9,SO (225.57883729981623°),NO (322°),OFF-SHORE
Penarrubia,21,13h,8,16,"1,9",12,10,O (270.65748045752684°),NO (326°),SIDE-SHORE
Penarrubia,21,16h,4,8,"1,9",11,10,ENE (65.54994466700951°),NNO (329°),SIDE-SHORE
Penarrubia,21,19h,2,3,"1,7",11,8,SE (132.821568752248°),NNO (330°),OFF-SHORE
Penarrubia,21,22h,2,3,"1,5",11,7,S (169.91998855630058°),NNO (331°),OFF-SHORE
Penarrubia,22,04h,3,4,"1,2",10,5,S (177.57870565213588°),NNO (331°),OFF-SHORE
Penarrubia,22,07h,4,5,"1,1",10,5,S (180.96150952589983°),NNO (330°),SIDE-SHORE
Penarrubia,22,10h,3,4,"1,1",10,5,S (181.71074522462902°),NNO (327°),OFF-SHORE
Penarrubia,22,13h,2,3,"1,0",10,10,SO (230.0259947854876°),NNO (327°),OFF-SHORE
Penarrubia,22,16h,2,3,"1,0",10,11,O (275.18561813339534°),NNO (327°),SIDE-SHORE
Penarrubia,22,19h,4,5,"1,0",10,8,SSO (193.44731360369647°),NO (326°),OFF-SHORE
Penarrubia,22,22h,4,5,"0,9",9,7,SSO (201.03306120464515°),NNO (327°),OFF-SHORE
Penarrubia,23,04h,3,3,"0,8",9,7,SSO (208.21311015448254°),NO (324°),OFF-SHORE
Penarrubia,23,07h,3,5,"0,8",14,8,SSE (165.57468653358137°),NNO (340°),OFF-SHORE
Penarrubia,23,10h,3,4,"0,8",14,7,S (179.21869358807135°),NNO (334°),OFF-SHORE
Penarrubia,23,13h,2,4,"0,8",14,11,ESE (105.35777481240696°),NNO (328°),SIDE-SHORE
Penarrubia,23,16h,2,3,"0,9",14,12,ENE (76.28792632250291°),NO (322°),SIDE-SHORE
Penarrubia,23,19h,3,3,"0,9",13,9,S (172.16419373084594°),NO (317°),OFF-SHORE
Penarrubia,23,22h,4,5,"0,8",13,7,SSO (207.63670579022812°),NO (314°),OFF-SHORE
Playa de San Lorenzo,14,07h,4,8,"0,8",13,12,SSO (213.1603618078073°),NO (305°),OFF-SHORE
Playa de San Lorenzo,14,09h,5,10,"0,8",13,12,SSO (193.40461749013164°),NO (306°),OFF-SHORE
Playa de San Lorenzo,14,11h,3,11,"0,8",13,15,SSO (192.42743385282986°),NO (307°),OFF-SHORE
Playa de San Lorenzo,14,13h,5,12,"0,8",13,18,SSO (191.4017217406635°),NO (307°),OFF-SHORE
Playa de San Lorenzo,14,15h,5,12,"0,8",13,18,ESE (119.75120489476241°),NO (307°),SIDE-SHORE
Playa de San Lorenzo,14,17h,5,9,"0,8",15,17,E (93.28390583377839°),NO (310°),SIDE-SHORE
Playa de San Lorenzo,14,19h,3,6,"0,9",15,15,SE (143.28774100138034°),NO (309°),OFF-SHORE
Playa de San Lorenzo,14,21h,3,5,"1,0",15,14,SSO (192.6576891688801°),NO (309°),OFF-SHORE
Playa de San Lorenzo,15,03h,4,6,"1,0",14,13,SSO (196.81293688547825°),NO (306°),OFF-SHORE
Playa de San Lorenzo,15,05h,3,5,"0,9",13,13,S (187.8634652881665°),NO (306°),OFF-SHORE
Playa de San Lorenzo,15,07h,4,6,"0,9",13,12,SSO (211.46899572060727°),NO (304°),OFF-SHORE
Playa de San Lorenzo,15,09h,4,7,"0,8",13,12,SO (215.35957763819698°),NO (305°),OFF-SHORE
Playa de San Lorenzo,15,11h,4,9,"0,8",12,13,SO (233.53614440003525°),NO (306°),OFF-SHORE
Playa de San Lorenzo,15,13h,4,8,"0,8",12,14,O (273.9545372879783°),NO (306°),SIDE-SHORE
Playa de San Lorenzo,15,15h,5,9,"0,9",12,15,NO (307.3467457860626°),NO (307°),SIDE-SHORE
Playa de San Lorenzo,15,17h,4,8,"1,0",11,14,NO (305.63215880457216°),NO (309°),SIDE-SHORE
Playa de San Lorenzo,15,19h,3,6,"0,9",11,13,OSO (257.5871245591944°),NO (311°),SIDE-SHORE
Playa de San Lorenzo,15,21h,3,5,"1,0",11,11,SO (217.91007048061314°),NO (317°),OFF-SHORE
Playa de San Lorenzo,16,03h,4,6,"1,6",9,10,SSO (202.37577130498633°),N (7°),OFF-SHORE
Playa de San Lorenzo,16,05h,5,9,"1,7",9,10,E (100.94612543799488°),N (9°),SIDE-SHORE
Playa de San Lorenzo,16,07h,5,10,"1,7",8,10,ENE (62.12335051104681°),N (10°),SIDE-SHORE
Playa de San Lorenzo,16,09h,8,14,"1,8",8,10,ENE (61.32836691674273°),NNE (13°),SIDE-SHORE
Playa de San Lorenzo,16,11h,9,16,"1,9",8,10,ENE (64.61729723906969°),NNE (17°),SIDE-SHORE
Playa de San Lorenzo,16,13h,9,16,"1,8",8,10,ENE (64.53050700429625°),NNE (18°),SIDE-SHORE
Playa de San Lorenzo,16,15h,9,15,"1,8",8,11,ENE (72.43622556264094°),NNE (19°),SIDE-SHORE
Playa de San Lorenzo,16,17h,8,15,"1,7",8,10,ENE (77.92682488288959°),NNE (20°),SIDE-SHORE
Playa de San Lorenzo,16,19h,7,15,"1,6",8,9,E (83.0410591318196°),NNE (23°),SIDE-SHORE
Playa de San Lorenzo,16,21h,7,14,"1,5",7,9,E (86.21316127952495°),NNE (24°),SIDE-SHORE
Playa de San Lorenzo,17,03h,4,8,"1,3",7,8,SE (130.94480742290568°),NNE (25°),OFF-SHORE
Playa de San Lorenzo,17,05h,4,5,"1,1",6,7,SSE (158.73198559966153°),NNE (26°),OFF-SHORE
Playa de San Lorenzo,17,07h,5,6,"1,0",6,7,S (184.6231691446189°),NNE (26°),OFF-SHORE
Playa de San Lorenzo,17,09h,3,3,"1,0",6,7,SSO (196.87013800963175°),NNE (26°),OFF-SHORE
Playa de San Lorenzo,17,11h,3,4,"0,9",6,10,SSO (198.50331051500746°),NNE (26.666666666666664°),OFF-SHORE
Playa de San Lorenzo,17,13h,1,2,"0,8",6,13,OSO (242.9067556058353°),NNE (28°),SIDE-SHORE
Playa de San Lorenzo,17,15h,2,2,"0,8",6,13,ENE (71.65100732613678°),NNE (27.333333333333332°),SIDE-SHORE
